TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DESN_FOR;137;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;EMB_FOR;138;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;ESCL_SEX;139;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;MUT_ORG_SEX;140;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;PRES_ACT_SEX;141;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;OBL_REA_ASEX;142;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;PROS_FOR;143;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;TORT_SEX;144;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;VIOLA_SEX;145;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;OTRMODVS;146;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;VIOL_CUERPO;147;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;SIG_VIOL_CUERPO;148;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;SIGNOS_VIOL_SEX;149;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DISP_CUERPO;150;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DES_FI;151;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;IdCaso;152;NULL;YES;varchar;100;100;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;ANNOH;153;NULL;YES;varchar;50;50;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;AFEC_LE;154;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DES_AFEC_LE;155;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;CIRMU;156;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DES_CIRMU;157;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;ATC_VIC;158;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DES_ATC_VIC;159;NULL;YES;varchar;1000;1000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;DescripcionRangos;160;NULL;YES;varchar;3000;3000;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpTipoDocNAPersonas;idMutilacionOrganos;161;NULL;YES;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Basicas;TiposArmas;IdTipoArma;1;NULL;NO;numeric;NULL;NULL;18;10;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;Basicas;TiposArmas;TiposArmas;2;NULL;YES;varchar;500;500;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;IdentificadorCaso;1;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;IdCaso;2;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;FuenteTipoDocumento;3;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Fuente;4;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Autor;5;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Titulo;6;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Dia;7;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Mes;8;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Ano;9;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Ciudad;10;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Editorial;11;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Pagina;12;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Conspersona;13;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Recuperado;14;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;En;15;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;IdPreferente;16;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;_RecuperacionCasosSIOSinFuenteA;Carpeta;17;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;Id;1;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;NumeroVictima;2;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdPersona;3;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;FechaIngresoRegistro;4;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdNacionalidad;5;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdTipoDocumento;6;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;NumeroDocumento;7;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;NombresApellidos;8;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;SobreNombreAlias;9;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;Sexo;10;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdOrientacionSexualIdentidadGenero;11;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;FechaNacimiento;12;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;Edad;13;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionEdad;14;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdEtnia;15;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionEtnia;16;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdDiscapacidad;17;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdCalidadVictima;18;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdOcupacionVictima;19;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;CargoEmpleadoSectorPrivado;20;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;CargoRangoFuncionarioPublico;21;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ZonIdLugarNacimiento;22;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;EdadSalida;23;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;NivelEducativo;24;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionOtraOcupacionVictima;25;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;Usuario;26;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;FechaRegistro;27;NULL;YES;datetime;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdTipoPoblacionVulnerable;28;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionOtroTipoPoblacionVulnerable;29;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionSindicato;30;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdMilitantePolitico;31;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionOtroMilitantePolitico;32;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdGrupoArmado1;33;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdDescripcionGrupoArmado1;34;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdEspecificacionGrupoArmado1;35;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ObservacionesGrupoArmado1;36;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;IdRangoGrupoArmado;37;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DescripcionRango;38;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ACC_BUSQUEDA;39;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ACTV_MEC_BUS;40;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;FECHA_ACT_BUSQ;41;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;COD_SIRDEC;42;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;SIT_VIC;43;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DIAFH;44;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;MESFH;45;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ANNOFH;46;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ENTIDAD_RECEP_DENUN;47;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;FECHA_DENUN;48;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;MUN_DEN;49;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;RAD_SEN_JUD;50;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;INFJEV;51;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;CONFESION;52;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;INFJLC;53;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;DESC_SIG_VS;54;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;D_DISP_CUERPO;55;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;MUN_APARIC;56;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;VEREDA_SITIO_AP;57;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;ESC_APARIC;58;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;COORDEN_APX;59;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;COORDEN_APY;60;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;REG_HECHOS_GAO;61;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;CALETERO;62;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;CAMP;63;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;COCI;64;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;COMAN;65;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;COMBA;66;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;tmpPersonasSinAsociar;CONTA;67;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
